FID;ID;AREA_SQKM;MNANPRC_M;MEANANNCMS;WIDTH_M;DEPTH_M;BFD0;BFD0_up;BFD0_down;BFD0_local;BFD1;BFD1_up;BFD1_down;BFD1_local;BFD2;BFD2_up;BFD2_down;BFD2_local;BFD3;BFD3_up;BFD3_down;BFD3_local;BFD4;BFD4_up;BFD4_down;BFD4_local;BFD5;BFD5_up;BFD5_down;BFD5_local
3448;3449,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3449;3450,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3450;3451,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3451;3452,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3452;3453,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3453;3454,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3454;3455,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3455;3456,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3456;3457,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3457;3458,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3458;3459,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3459;3460,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3460;3461,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3461;3462,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3462;3463,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3463;3464,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3464;3465,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3465;3466,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;nan;0,000000000000000;0,000000000000000;0,000000000000000;nan;0,000000000000000;0,000000000000000;0,000000000000000;nan;0,000000000000000;0,000000000000000;0,000000000000000;nan;0,000000000000000;0,000000000000000;0,000000000000000;nan;0,000000000000000;0,000000000000000;0,000000000000000;nan
3466;3467,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3467;3468,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3468;3469,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3469;3470,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
3470;3471,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;1352441,125000000000000;0,000000000000000;0,000000000000000;0,000000000000000;22455444,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;54081716,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;105776832,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;186626304,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;293437664,000000000000000;0,000000000000000
